Pedido;Data Cadastro;Produto;Descrição Produto;Quantidade Compra;Unidade de Compra;Preço Unit. Compra;Fornecedor;Descrição Fornecedor;Situação Pedido;Previsão Entrega Inicial;Previsão Entrega Atual;Comprador;Nome Comprador;Condição Pagamento;Descrição Condição Pagamento;Data Recebimentos;Máscara de Entrada
65050;18/10/2024;74255;Persiana Vertical Tecido;1;M2;3.237,00;25048;MURILO FERRAZ ACABAMENTOS FINOS LTDA;Atendido;18/10/2024;18/10/2024;55;Gabriel André Bertram;53;OUTROS;18/10/2024;4.01.14.01.02.00053
60148;17/01/2024;74293;Cabo Rede UTP CAT5E;12;PC;2,75;24482;PROSPECTA SOLUCOES LTDA;Atendido;17/01/2024;17/01/2024;55;Gabriel André Bertram;5;21 DIAS;15/01/2024;4.01.21.01.02.00980
61329;02/04/2024;74293;Cabo Rede UTP CAT5E;317;PC;2,75;24482;PROSPECTA SOLUCOES LTDA;Atendido;02/04/2024;02/04/2024;55;Gabriel André Bertram;5;21 DIAS;30/03/2024;4.01.21.01.02.00980
61329;02/04/2024;74293;Cabo Rede UTP CAT5E;275;PC;3,85;24482;PROSPECTA SOLUCOES LTDA;Atendido;02/04/2024;02/04/2024;55;Gabriel André Bertram;5;21 DIAS;30/03/2024;4.01.21.01.02.00980
61530;18/04/2024;74293;Cabo Rede UTP CAT5E;16;PC;3,85;24482;PROSPECTA SOLUCOES LTDA;Atendido;18/04/2024;18/04/2024;55;Gabriel André Bertram;5;21 DIAS;11/04/2024;4.01.21.01.02.00980
62031;22/05/2024;74293;Cabo Rede UTP CAT5E;198;PC;3,85;24482;PROSPECTA SOLUCOES LTDA;Atendido;22/05/2024;22/05/2024;55;Gabriel André Bertram;5;21 DIAS;23/05/2024;4.01.21.01.02.00980
64092;30/08/2024;74293;Cabo Rede UTP CAT5E;102;PC;2,75;24482;PROSPECTA SOLUCOES LTDA;Atendido;30/08/2024;30/08/2024;55;Gabriel André Bertram;5;21 DIAS;29/08/2024;4.01.21.01.02.00980
64639;27/09/2024;74293;Cabo Rede UTP CAT5E;300;PC;2,199;25073;BERGAMASCHI INFORMATICA E SUPRIMENTOS LTDA;Atendido;27/09/2024;27/09/2024;55;Gabriel André Bertram;24;A VISTA;24/09/2024;4.01.21.01.02.00980
65723;28/11/2024;74293;Cabo Rede UTP CAT5E;130;PC;1,5;24482;PROSPECTA SOLUCOES LTDA;Atendido;28/11/2024;28/11/2024;55;Gabriel André Bertram;5;21 DIAS;29/11/2024;4.01.21.01.02.00980
60148;17/01/2024;74297;Rack Porca Gaiola;16;PC;1,5;24482;PROSPECTA SOLUCOES LTDA;Atendido;17/01/2024;17/01/2024;55;Gabriel André Bertram;5;21 DIAS;15/01/2024;4.01.02.02.02.00035
61329;02/04/2024;74297;Rack Porca Gaiola;16;PC;1,5;24482;PROSPECTA SOLUCOES LTDA;Atendido;02/04/2024;02/04/2024;55;Gabriel André Bertram;5;21 DIAS;30/03/2024;4.01.02.02.02.00035
61329;02/04/2024;74297;Rack Porca Gaiola;40;PC;1,5;24482;PROSPECTA SOLUCOES LTDA;Atendido;02/04/2024;02/04/2024;55;Gabriel André Bertram;5;21 DIAS;30/03/2024;4.01.02.02.02.00035
64092;30/08/2024;74297;Rack Porca Gaiola;36;PC;1,5;24482;PROSPECTA SOLUCOES LTDA;Atendido;30/08/2024;30/08/2024;55;Gabriel André Bertram;5;21 DIAS;29/08/2024;4.01.02.02.02.00035
61006;14/03/2024;74301;Lixeira Plastica;1;PC;27;23340;MAXXLIMP HIGIENE E LIMPEZA LTDA;Atendido;14/03/2024;14/03/2024;55;Gabriel André Bertram;6;28 DIAS;13/03/2024;4.01.02.02.02.00038
65033;16/10/2024;74301;Lixeira Plastica;1;PC;37;23340;MAXXLIMP HIGIENE E LIMPEZA LTDA;Atendido;16/10/2024;16/10/2024;55;Gabriel André Bertram;6;28 DIAS;17/10/2024;4.01.02.02.02.00038
65482;12/11/2024;74301;Lixeira Plastica;1;PC;82;23340;MAXXLIMP HIGIENE E LIMPEZA LTDA;Atendido;12/11/2024;12/11/2024;55;Gabriel André Bertram;6;28 DIAS;13/11/2024;4.01.02.02.02.00038
65656;25/11/2024;74301;Lixeira Plastica;1;PC;20;23340;MAXXLIMP HIGIENE E LIMPEZA LTDA;Atendido;25/11/2024;25/11/2024;55;Gabriel André Bertram;6;28 DIAS;25/11/2024;4.01.02.02.02.00038
61681;26/04/2024;74306;Mao Francesa Simples;12;PC;12,5086;22455;KRAMBECK INSTALADORA COM. MAT. CONSTR. LTDA;Atendido;26/04/2024;26/04/2024;55;Gabriel André Bertram;4;14 DIAS;29/04/2024;4.01.21.01.02.00985
65337;04/11/2024;74353;Mascara Carbografite Advanced Solda Polipropil V/Fixo S/Catraca;5;PC;43,29;21644;CENCI & CIA. LTDA.;Atendido;06/11/2024;06/11/2024;55;Gabriel André Bertram;7;30 DIAS;08/11/2024;3.01.01.01.02.00044
60863;06/03/2024;74368;Pino Elastico 5x26mm INOX;200;PC;2,14;23233;INDUSTRIA METALURGICA RVB LTDA;Atendido;15/03/2024;15/03/2024;55;Gabriel André Bertram;6;28 DIAS;15/03/2024;1.04.09.02.01.00010
62145;30/05/2024;74395;Vedante Tredo 1/4' S50023 NBR-70b;3;PC;3,6;24433;ONFLEX BR MANGUEIRAS E CONEXOES LTDA;Atendido;30/05/2024;30/05/2024;55;Gabriel André Bertram;6;28 DIAS;30/05/2024;4.01.21.01.02.00986
65916;06/12/2024;74434;Telha AZ TP40 - 0,43mm;2,3;UN;32,4;25114;ELEVE TELHAS METALICAS LTDA;Atendido;06/12/2024;06/12/2024;55;Gabriel André Bertram;4;14 DIAS;06/12/2024;4.01.21.01.02.00987
60647;22/02/2024;74484;Barra Redonda 1020 Trefilada 20,00mm;60,28;KG;8,15;22218;KIFERRO COM DE FERRO E ACO LTDA;Atendido;26/02/2024;26/02/2024;109;Marcia - Compras;38;28/42/56/70/84;28/02/2024;1.09.03.03.01.00016
65265;31/10/2024;74484;Barra Redonda 1020 Trefilada 20,00mm;44,91;KG;9,5;22218;KIFERRO COM DE FERRO E ACO LTDA;Atendido;04/11/2024;07/11/2024;109;Marcia - Compras;7;30 DIAS;12/11/2024;1.09.03.03.01.00016
64685;01/10/2024;74512;Tacografo 125 KM/H 7 Dias;1;PC;62,8;22445;AUTO POSTO MANARIN LTDA;Atendido;01/10/2024;01/10/2024;55;Gabriel André Bertram;3;10 DIAS;01/10/2024;3.42.01.01.01.00034
64060;29/08/2024;74533;Suporte Fixacao Reservatorio VW/Cargo;1;PC;165,83;21721;KRAMBECK COMERCIO DE AUTOPECAS LTDA;Atendido;29/08/2024;29/08/2024;55;Gabriel André Bertram;5;21 DIAS;29/08/2024;4.01.17.01.01.00378
60660;22/02/2024;74536;Bobina #24 Zn 0,65x170mm Slitter(Encosto De Carga)(Revestimento Cristais MInimizados);18.000,00;KG;7,75;20878;PANATLANTICA CATARINENSE S.A.;Atendido;11/03/2024;11/03/2024;109;Marcia - Compras;12;28/42/56 DIAS;11/03/2024 - 14/03/2024;1.01.02.04.08.00006
61297;28/03/2024;74536;Bobina #24 Zn 0,65x170mm Slitter(Encosto De Carga)(Revestimento Cristais MInimizados);18.000,00;KG;7,75;20878;PANATLANTICA CATARINENSE S.A.;Atendido;15/04/2024;15/04/2024;109;Marcia - Compras;12;28/42/56 DIAS;16/04/2024;1.01.02.04.08.00006
63507;01/08/2024;74536;Bobina #24 Zn 0,65x170mm Slitter(Encosto De Carga)(Revestimento Cristais MInimizados);18.000,00;KG;7,9;20878;PANATLANTICA CATARINENSE S.A.;Atendido;28/08/2024;28/08/2024;109;Marcia - Compras;133;28-42-56-68;30/08/2024;1.01.02.04.08.00006
65176;28/10/2024;74536;Bobina #24 Zn 0,65x170mm Slitter(Encosto De Carga)(Revestimento Cristais MInimizados);18.000,00;KG;7,9;20878;PANATLANTICA CATARINENSE S.A.;Atendido;20/11/2024;20/11/2024;109;Marcia - Compras;12;28/42/56 DIAS;22/11/2024;1.01.02.04.08.00006
66009;10/12/2024;74536;Bobina #24 Zn 0,65x170mm Slitter(Encosto De Carga)(Revestimento Cristais MInimizados);18.000,00;KG;7,9;20878;PANATLANTICA CATARINENSE S.A.;Atendido;24/02/2025;24/02/2025;109;Marcia - Compras;133;28-42-56-68;31/01/2025 - 03/03/2025;1.01.02.04.08.00006
61829;08/05/2024;74547;Kit Limpeza e Higienização;1;PC;132;24960;CURINGA VEICULOS LTDA;Atendido;08/05/2024;08/05/2024;55;Gabriel André Bertram;24;A VISTA;08/05/2024;4.01.21.01.02.00998
64825;07/10/2024;74568;Paraf Sext 5/8x1.1/2 NF;4;PC;2,6425;20071;COMERCIO PARAF. FERR. BERTOLDI LTDA;Atendido;07/10/2024;07/10/2024;55;Gabriel André Bertram;6;28 DIAS;08/10/2024;4.01.15.01.01.00140
62999;10/07/2024;74623;Lona Freio Anel Conico 235x190x52;2;PC;496,8;24165;TRATORFREIO E FRICCAO LTDA;Atendido;11/07/2024;11/07/2024;55;Gabriel André Bertram;6;28 DIAS;15/07/2024;4.01.17.01.01.00302
63118;15/07/2024;74667;Tramadol 50mg C/ 10cps;1;UN;69,73;23073;FARMAHAAS DROGARIA LTDA EPP;Atendido;15/07/2024;15/07/2024;55;Gabriel André Bertram;24;A VISTA;12/07/2024;3.30.01.01.01.00048
63118;15/07/2024;74668;Cefalexina 500mg C/ 10cpr;3;UN;31,3333;23073;FARMAHAAS DROGARIA LTDA EPP;Atendido;15/07/2024;15/07/2024;55;Gabriel André Bertram;24;A VISTA;12/07/2024;3.30.01.01.01.00049
61804;06/05/2024;74690;Conector Pirsen 16mm;5;PC;17,8;22455;KRAMBECK INSTALADORA COM. MAT. CONSTR. LTDA;Atendido;06/05/2024;06/05/2024;55;Gabriel André Bertram;4;14 DIAS;30/04/2024;4.01.02.03.02.00079
60898;08/03/2024;74724;Cafe Nescafe Soluvel;1;UN;19,9;29271;SUPERMERCADO SCHUTZE LTDA;Atendido;08/03/2024;08/03/2024;55;Gabriel André Bertram;2;7 DIAS;08/03/2024;3.50.02.01.01.00030
61367;04/04/2024;74724;Cafe Nescafe Soluvel;1;UN;19,9;29271;SUPERMERCADO SCHUTZE LTDA;Atendido;04/04/2024;04/04/2024;55;Gabriel André Bertram;2;7 DIAS;08/04/2024;3.50.02.01.01.00030
63444;31/07/2024;74724;Cafe Nescafe Soluvel;2;UN;19,9;29271;SUPERMERCADO SCHUTZE LTDA;Atendido;31/07/2024;31/07/2024;55;Gabriel André Bertram;2;7 DIAS;31/07/2024;3.50.02.01.01.00030
65986;10/12/2024;74724;Cafe Nescafe Soluvel;2;UN;19,45;29271;SUPERMERCADO SCHUTZE LTDA;Atendido;10/12/2024;10/12/2024;55;Gabriel André Bertram;2;7 DIAS;10/12/2024;3.50.02.01.01.00030
63367;26/07/2024;74727;Cabo HDMI 2.0;1;UN;35;21958;MICROCOMP COM.E REP.DE COMP.ELETR.;Atendido;26/07/2024;26/07/2024;55;Gabriel André Bertram;6;28 DIAS;25/07/2024;4.01.02.02.01.00092
60262;22/01/2024;74770;Mangueira Oleopress 300 5/8;0,5;M;44;20071;COMERCIO PARAF. FERR. BERTOLDI LTDA;Atendido;23/01/2024;23/01/2024;55;Gabriel André Bertram;6;28 DIAS;22/01/2024;4.01.08.02.02.00072
62878;03/07/2024;74773;Camiseta CIPA(5154) - G -;40;PC;27,9;23358;KELLEN UNIFORMES LTDA;Atendido;04/07/2024;04/07/2024;55;Gabriel André Bertram;28;28/56/84 DIAS;28/06/2024;3.01.01.01.10.00051
62878;03/07/2024;74774;Camiseta CIPA(5154) - GG -;10;PC;27,9;23358;KELLEN UNIFORMES LTDA;Atendido;04/07/2024;04/07/2024;55;Gabriel André Bertram;28;28/56/84 DIAS;28/06/2024;3.01.01.01.10.00052
62878;03/07/2024;74775;Camiseta CIPA(5154) - XG -;10;PC;27,9;23358;KELLEN UNIFORMES LTDA;Atendido;04/07/2024;04/07/2024;55;Gabriel André Bertram;28;28/56/84 DIAS;28/06/2024;3.01.01.01.10.00053
64290;09/09/2024;74835;Tinta Azul Zirconio MBB 5555 Metalico;1;GL;670;23411;BETO AUTO TINTAS LTDA;Atendido;21/09/2024;21/09/2024;55;Gabriel André Bertram;6;28 DIAS;23/09/2024;1.06.01.01.02.00062
61437;11/04/2024;74857;Terminal prens Univ Macho (Hyster);2;PC;9,05;24513;LENZI COMERCIO MANGUEIRAS E CONEXOES HIDRAULICAS LTDA;Atendido;11/04/2024;11/04/2024;55;Gabriel André Bertram;6;28 DIAS;11/04/2024;4.01.05.01.01.00314
65106;23/10/2024;74873;Fone Ouvido C/Mic;1;UN;735;25094;CARVALIUS LTDA;Atendido;23/10/2024;23/10/2024;55;Gabriel André Bertram;24;A VISTA;23/10/2024;3.44.01.01.01.00086
60777;01/03/2024;74874;Pino PIR-30;10;PC;2,49;20278;REITZ INDUSTRIA MECANICA LTDA.;Atendido;06/03/2024;06/03/2024;55;Gabriel André Bertram;91;28/42/56/70;09/04/2024;4.01.21.01.02.01011
60777;01/03/2024;74874;Pino PIR-30;10;PC;2,49;20278;REITZ INDUSTRIA MECANICA LTDA.;Atendido;06/03/2024;06/03/2024;55;Gabriel André Bertram;91;28/42/56/70;09/04/2024;4.01.21.01.02.01011
61329;02/04/2024;74875;HDD WD Purple Cameras;1;UN;890;24482;PROSPECTA SOLUCOES LTDA;Atendido;02/04/2024;02/04/2024;55;Gabriel André Bertram;5;21 DIAS;30/03/2024;3.44.01.01.01.00087
60777;01/03/2024;74876;Gatilho Ref:25825;10;PC;12,07;20278;REITZ INDUSTRIA MECANICA LTDA.;Atendido;06/03/2024;06/03/2024;55;Gabriel André Bertram;91;28/42/56/70;09/04/2024;4.01.21.01.02.01012
63823;16/08/2024;74877;Silenciador Ref:25832;1;PC;103,25;23102;SAPH AUTOMACAO INDUSTRIAL LTDA;Atendido;16/08/2024;16/08/2024;55;Gabriel André Bertram;6;28 DIAS;19/08/2024;4.01.21.01.02.01013
64577;24/09/2024;74880;Paraf Sext 3/8x1.1/2 NF;4;PC;0,695;20071;COMERCIO PARAF. FERR. BERTOLDI LTDA;Atendido;24/09/2024;24/09/2024;55;Gabriel André Bertram;6;28 DIAS;25/09/2024;4.01.15.01.01.00137
60867;07/03/2024;74918;Porca Direita Ref:41364-D;1;PC;138,03;20278;REITZ INDUSTRIA MECANICA LTDA.;Atendido;13/03/2024;08/04/2024;55;Gabriel André Bertram;91;28/42/56/70;09/04/2024;4.01.21.01.02.01015
60867;07/03/2024;74921;Porca Esquerda Ref: 41364-E;1;PC;138,03;20278;REITZ INDUSTRIA MECANICA LTDA.;Atendido;13/03/2024;08/04/2024;55;Gabriel André Bertram;91;28/42/56/70;09/04/2024;4.01.21.01.02.01016
60333;29/01/2024;74926;Vela Ignicao Compressor Ar a Combustao;1;PC;24;22988;MASTELOTTO COM MAQ LTDA;Atendido;29/01/2024;29/01/2024;55;Gabriel André Bertram;7;30 DIAS;29/01/2024;4.01.17.01.01.00030
60852;06/03/2024;75001;Gancho Amarracao Carga 9,53(3/8);120;PC;10,95;24330;METALURGICA CECHINATO LTDA;Atendido;02/04/2024;02/04/2024;109;Marcia - Compras;9;28/42 DIAS;19/04/2024;1.15.03.01.01.00058
62323;07/06/2024;75001;Gancho Amarracao Carga 9,53(3/8);120;PC;10,95;24330;METALURGICA CECHINATO LTDA;Atendido;03/07/2024;30/07/2024;109;Marcia - Compras;9;28/42 DIAS;08/08/2024;1.15.03.01.01.00058
63182;16/07/2024;75001;Gancho Amarracao Carga 9,53(3/8);120;PC;10,95;24330;METALURGICA CECHINATO LTDA;Atendido;16/09/2024;16/09/2024;109;Marcia - Compras;9;28/42 DIAS;16/09/2024;1.15.03.01.01.00058
64053;29/08/2024;75001;Gancho Amarracao Carga 9,53(3/8);120;PC;10,95;24330;METALURGICA CECHINATO LTDA;Atendido;16/10/2024;16/10/2024;109;Marcia - Compras;12;28/42/56 DIAS;21/10/2024;1.15.03.01.01.00058
64054;29/08/2024;75001;Gancho Amarracao Carga 9,53(3/8);120;PC;11,72;24330;METALURGICA CECHINATO LTDA;Atendido;05/12/2024;05/12/2024;109;Marcia - Compras;12;28/42/56 DIAS;02/12/2024;1.15.03.01.01.00058
65469;11/11/2024;75001;Gancho Amarracao Carga 9,53(3/8);120;PC;11,72;24330;METALURGICA CECHINATO LTDA;Atendido;06/01/2025;06/01/2025;109;Marcia - Compras;12;28/42/56 DIAS;29/01/2025;1.15.03.01.01.00058
65954;09/12/2024;75001;Gancho Amarracao Carga 9,53(3/8);120;PC;11,72;24330;METALURGICA CECHINATO LTDA;Atendido;10/03/2025;10/03/2025;109;Marcia - Compras;12;28/42/56 DIAS;19/03/2025;1.15.03.01.01.00058
60184;18/01/2024;75046;Tinta PU W-Thane HBD 503 R Preto Cod Paumar - 14478861;30;BD;589,12;23573;WEG TINTAS LTDA;Atendido;29/02/2024;29/02/2024;104;Jonas Linshalm;6;28 DIAS;28/02/2024;1.06.01.01.02.00065
60192;18/01/2024;75046;Tinta PU W-Thane HBD 503 R Preto Cod Paumar - 14478861;30;BD;589,12;23573;WEG TINTAS LTDA;Atendido;14/03/2024;14/03/2024;104;Jonas Linshalm;6;28 DIAS;15/03/2024;1.06.01.01.02.00065
60193;18/01/2024;75046;Tinta PU W-Thane HBD 503 R Preto Cod Paumar - 14478861;30;BD;589,12;23573;WEG TINTAS LTDA;Atendido;28/03/2024;28/03/2024;104;Jonas Linshalm;6;28 DIAS;02/04/2024;1.06.01.01.02.00065
60194;18/01/2024;75046;Tinta PU W-Thane HBD 503 R Preto Cod Paumar - 14478861;30;BD;589,12;23573;WEG TINTAS LTDA;Atendido;15/04/2024;15/04/2024;104;Jonas Linshalm;6;28 DIAS;15/04/2024;1.06.01.01.02.00065
61062;18/03/2024;75046;Tinta PU W-Thane HBD 503 R Preto Cod Paumar - 14478861;40;BD;589,12;23573;WEG TINTAS LTDA;Atendido;22/04/2024;22/04/2024;104;Jonas Linshalm;6;28 DIAS;23/04/2024;1.06.01.01.02.00065
61063;18/03/2024;75046;Tinta PU W-Thane HBD 503 R Preto Cod Paumar - 14478861;40;BD;589,12;23573;WEG TINTAS LTDA;Atendido;30/04/2024;30/04/2024;104;Jonas Linshalm;6;28 DIAS;02/05/2024;1.06.01.01.02.00065
61064;18/03/2024;75046;Tinta PU W-Thane HBD 503 R Preto Cod Paumar - 14478861;40;BD;589,12;23573;WEG TINTAS LTDA;Atendido;14/05/2024;14/05/2024;104;Jonas Linshalm;6;28 DIAS;20/05/2024;1.06.01.01.02.00065
61531;19/04/2024;75046;Tinta PU W-Thane HBD 503 R Preto Cod Paumar - 14478861;40;BD;589,12;23573;WEG TINTAS LTDA;Atendido;30/05/2024;30/05/2024;104;Jonas Linshalm;6;28 DIAS;30/05/2024;1.06.01.01.02.00065
61532;19/04/2024;75046;Tinta PU W-Thane HBD 503 R Preto Cod Paumar - 14478861;40;BD;589,12;23573;WEG TINTAS LTDA;Atendido;14/06/2024;14/06/2024;104;Jonas Linshalm;6;28 DIAS;17/06/2024;1.06.01.01.02.00065
61533;19/04/2024;75046;Tinta PU W-Thane HBD 503 R Preto Cod Paumar - 14478861;40;BD;589,12;23573;WEG TINTAS LTDA;Atendido;28/06/2024;28/06/2024;104;Jonas Linshalm;6;28 DIAS;02/07/2024;1.06.01.01.02.00065
61535;19/04/2024;75046;Tinta PU W-Thane HBD 503 R Preto Cod Paumar - 14478861;40;BD;589,12;23573;WEG TINTAS LTDA;Atendido;15/07/2024;15/07/2024;104;Jonas Linshalm;6;28 DIAS;15/07/2024;1.06.01.01.02.00065
62887;04/07/2024;75046;Tinta PU W-Thane HBD 503 R Preto Cod Paumar - 14478861;40;BD;616,48;23573;WEG TINTAS LTDA;Atendido;02/09/2024;02/09/2024;104;Jonas Linshalm;6;28 DIAS;03/09/2024;1.06.01.01.02.00065
62888;04/07/2024;75046;Tinta PU W-Thane HBD 503 R Preto Cod Paumar - 14478861;40;BD;616,48;23573;WEG TINTAS LTDA;Atendido;16/09/2024;16/09/2024;104;Jonas Linshalm;6;28 DIAS;17/09/2024;1.06.01.01.02.00065
63672;08/08/2024;75046;Tinta PU W-Thane HBD 503 R Preto Cod Paumar - 14478861;40;BD;616,48;23573;WEG TINTAS LTDA;Atendido;17/10/2024;17/10/2024;104;Jonas Linshalm;6;28 DIAS;24/10/2024;1.06.01.01.02.00065
64740;03/10/2024;75046;Tinta PU W-Thane HBD 503 R Preto Cod Paumar - 14478861;40;BD;616,48;23573;WEG TINTAS LTDA;Atendido;01/11/2024;01/11/2024;104;Jonas Linshalm;6;28 DIAS;04/11/2024;1.06.01.01.02.00065
60184;18/01/2024;75047;Catalisador W-Thane 5005 P/ HBD 503 R cod Paumar - 14802028;30;LT;328;23573;WEG TINTAS LTDA;Atendido;29/02/2024;29/02/2024;104;Jonas Linshalm;6;28 DIAS;28/02/2024;1.06.01.01.02.00066
60192;18/01/2024;75047;Catalisador W-Thane 5005 P/ HBD 503 R cod Paumar - 14802028;30;LT;328;23573;WEG TINTAS LTDA;Atendido;14/03/2024;14/03/2024;104;Jonas Linshalm;6;28 DIAS;15/03/2024;1.06.01.01.02.00066
60193;18/01/2024;75047;Catalisador W-Thane 5005 P/ HBD 503 R cod Paumar - 14802028;30;LT;328;23573;WEG TINTAS LTDA;Atendido;28/03/2024;28/03/2024;104;Jonas Linshalm;6;28 DIAS;02/04/2024;1.06.01.01.02.00066
60194;18/01/2024;75047;Catalisador W-Thane 5005 P/ HBD 503 R cod Paumar - 14802028;30;LT;328;23573;WEG TINTAS LTDA;Atendido;15/04/2024;15/04/2024;104;Jonas Linshalm;6;28 DIAS;15/04/2024;1.06.01.01.02.00066
61062;18/03/2024;75047;Catalisador W-Thane 5005 P/ HBD 503 R cod Paumar - 14802028;40;LT;328;23573;WEG TINTAS LTDA;Atendido;22/04/2024;22/04/2024;104;Jonas Linshalm;6;28 DIAS;23/04/2024;1.06.01.01.02.00066
61063;18/03/2024;75047;Catalisador W-Thane 5005 P/ HBD 503 R cod Paumar - 14802028;40;LT;328;23573;WEG TINTAS LTDA;Atendido;30/04/2024;30/04/2024;104;Jonas Linshalm;6;28 DIAS;02/05/2024;1.06.01.01.02.00066
61064;18/03/2024;75047;Catalisador W-Thane 5005 P/ HBD 503 R cod Paumar - 14802028;40;LT;328;23573;WEG TINTAS LTDA;Atendido;14/05/2024;14/05/2024;104;Jonas Linshalm;6;28 DIAS;20/05/2024;1.06.01.01.02.00066
61531;19/04/2024;75047;Catalisador W-Thane 5005 P/ HBD 503 R cod Paumar - 14802028;40;LT;328;23573;WEG TINTAS LTDA;Atendido;30/05/2024;30/05/2024;104;Jonas Linshalm;6;28 DIAS;30/05/2024;1.06.01.01.02.00066
61532;19/04/2024;75047;Catalisador W-Thane 5005 P/ HBD 503 R cod Paumar - 14802028;40;LT;328;23573;WEG TINTAS LTDA;Atendido;14/06/2024;14/06/2024;104;Jonas Linshalm;6;28 DIAS;17/06/2024;1.06.01.01.02.00066
61533;19/04/2024;75047;Catalisador W-Thane 5005 P/ HBD 503 R cod Paumar - 14802028;40;LT;328;23573;WEG TINTAS LTDA;Atendido;28/06/2024;28/06/2024;104;Jonas Linshalm;6;28 DIAS;02/07/2024;1.06.01.01.02.00066
61535;19/04/2024;75047;Catalisador W-Thane 5005 P/ HBD 503 R cod Paumar - 14802028;40;LT;328;23573;WEG TINTAS LTDA;Atendido;15/07/2024;15/07/2024;104;Jonas Linshalm;6;28 DIAS;15/07/2024;1.06.01.01.02.00066
62887;04/07/2024;75047;Catalisador W-Thane 5005 P/ HBD 503 R cod Paumar - 14802028;40;LT;300,63;23573;WEG TINTAS LTDA;Atendido;02/09/2024;02/09/2024;104;Jonas Linshalm;6;28 DIAS;03/09/2024;1.06.01.01.02.00066
62888;04/07/2024;75047;Catalisador W-Thane 5005 P/ HBD 503 R cod Paumar - 14802028;40;LT;300,63;23573;WEG TINTAS LTDA;Atendido;16/09/2024;16/09/2024;104;Jonas Linshalm;6;28 DIAS;17/09/2024;1.06.01.01.02.00066
63672;08/08/2024;75047;Catalisador W-Thane 5005 P/ HBD 503 R cod Paumar - 14802028;40;LT;300,63;23573;WEG TINTAS LTDA;Atendido;17/10/2024;17/10/2024;104;Jonas Linshalm;6;28 DIAS;24/10/2024;1.06.01.01.02.00066
64740;03/10/2024;75047;Catalisador W-Thane 5005 P/ HBD 503 R cod Paumar - 14802028;40;LT;300,63;23573;WEG TINTAS LTDA;Atendido;01/11/2024;01/11/2024;104;Jonas Linshalm;6;28 DIAS;04/11/2024;1.06.01.01.02.00066
63369;26/07/2024;75051;Roda Dianteira  (HYSTER);1;PC;3.000,00;21084;EMPIBLU  COMERCIAL LTDA.;Atendido;26/07/2024;26/07/2024;55;Gabriel André Bertram;6;28 DIAS;26/07/2024;4.01.05.01.01.00317
60094;10/01/2024;75129;Chapa Xadrez 4,76(3/16')1500x2500mm A36 0,19%-0,25%(Carbono);50.000,00;KG;5,91;23066;ARCELORMITTAL BRASIL S A;Atendido;05/02/2024;05/02/2024;109;Marcia - Compras;14;30/45/60 DIAS;26/02/2024 - 05/03/2024 - 12/03/2024 - 21/03/2024 - 27/03/2024;1.01.01.04.04.00004
60115;11/01/2024;75129;Chapa Xadrez 4,76(3/16')1500x2500mm A36 0,19%-0,25%(Carbono);50.000,00;KG;5,91;23066;ARCELORMITTAL BRASIL S A;Atendido;04/03/2024;04/03/2024;109;Marcia - Compras;14;30/45/60 DIAS;08/04/2024 - 09/04/2024 - 16/04/2024 - 22/04/2024;1.01.01.04.04.00004
61578;22/04/2024;75129;Chapa Xadrez 4,76(3/16')1500x2500mm A36 0,19%-0,25%(Carbono);10.000,00;KG;5,7;23066;ARCELORMITTAL BRASIL S A;Atendido;20/05/2024;27/05/2024;109;Marcia - Compras;14;30/45/60 DIAS;29/05/2024;1.01.01.04.04.00004
61578;22/04/2024;75129;Chapa Xadrez 4,76(3/16')1500x2500mm A36 0,19%-0,25%(Carbono);10.000,00;KG;5,7;23066;ARCELORMITTAL BRASIL S A;Atendido;27/05/2024;03/06/2024;109;Marcia - Compras;14;30/45/60 DIAS;29/05/2024 - 06/06/2024;1.01.01.04.04.00004
61578;22/04/2024;75129;Chapa Xadrez 4,76(3/16')1500x2500mm A36 0,19%-0,25%(Carbono);10.000,00;KG;5,7;23066;ARCELORMITTAL BRASIL S A;Atendido;03/06/2024;10/06/2024;109;Marcia - Compras;14;30/45/60 DIAS;06/06/2024 - 12/06/2024;1.01.01.04.04.00004
61578;22/04/2024;75129;Chapa Xadrez 4,76(3/16')1500x2500mm A36 0,19%-0,25%(Carbono);10.000,00;KG;5,7;23066;ARCELORMITTAL BRASIL S A;Atendido;10/06/2024;17/06/2024;109;Marcia - Compras;14;30/45/60 DIAS;12/06/2024 - 17/06/2024;1.01.01.04.04.00004
61578;22/04/2024;75129;Chapa Xadrez 4,76(3/16')1500x2500mm A36 0,19%-0,25%(Carbono);10.000,00;KG;5,7;23066;ARCELORMITTAL BRASIL S A;Atendido;17/06/2024;24/06/2024;109;Marcia - Compras;14;30/45/60 DIAS;17/06/2024 - 04/07/2024;1.01.01.04.04.00004
61578;22/04/2024;75129;Chapa Xadrez 4,76(3/16')1500x2500mm A36 0,19%-0,25%(Carbono);10.000,00;KG;5,7;23066;ARCELORMITTAL BRASIL S A;Atendido;24/06/2024;01/07/2024;109;Marcia - Compras;14;30/45/60 DIAS;04/07/2024;1.01.01.04.04.00004
